EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
111,Damiani Jewellery Dinner @ Artyzen Hotel,20260207,20260207,[],[],[],Added,[],[],events,False
