EventID,Name,StartDate,EndDate,AssetModels,PreparedItems,ReturnedItems,State,ActuallyPrepared,ExtraAssets,Tag,ForceStateOverride
98,SG Motorshow 2026 @ Suntec Hall 2,20260107,20260111,[],"[""[MODEL]AX|Shure|ULXD2|3|Handheld Microphone [L50]"", ""[MODEL]AX|EV|EVOLVE 50|2|Portable column system"", ""[MODEL]AX|Shure|ULXD4D|2|Dual Channel Receiver [L50]"", ""[MODEL]AX|Yamaha|MG10|1|10-Channel Analogue Mixer""]",[],Planning,[],[],events,False
